scrape_timestamp,source_url,item_name,item_type,quality,craftable,price_ref,key_price_ref,price_keys_equivalent,source_price_low,source_price_high,source_price_unit,price_is_range,display_price,display_unit,price_text,usd_price,stats_url
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,'Contract Campaigner' War Paint Civilian Grade Keyless Case #114,,Unique,True,6.775,57.22,0.11840265641384132,5.0,8.55,ref,True,6.775,ref,5–8.55 ref,,https://backpack.tf/stats/Unique/%27Contract%20Campaigner%27%20War%20Paint%0ACivilian%20Grade%20Keyless%20Case/Tradable/Craftable/114
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,'Contract Campaigner' War Paint Freelance Grade Keyless Case #115,,Unique,True,3.7199999999999998,57.22,0.06501223348479553,3.11,4.33,ref,True,3.7199999999999998,ref,3.11–4.33 ref,,https://backpack.tf/stats/Unique/%27Contract%20Campaigner%27%20War%20Paint%0AFreelance%20Grade%20Keyless%20Case/Tradable/Craftable/115
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,'Contract Campaigner' War Paint Mercenary Grade Keyless Case #116,,Unique,True,9.055,57.22,0.1582488640335547,8.0,10.11,ref,True,9.055,ref,8–10.11 ref,,https://backpack.tf/stats/Unique/%27Contract%20Campaigner%27%20War%20Paint%0AMercenary%20Grade%20Keyless%20Case/Tradable/Craftable/116
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,'Decorated War Hero' War Paint Civilian Grade Keyless Case #111,,Unique,True,1.385,57.22,0.024204823488290807,1.33,1.44,ref,True,1.385,ref,1.33–1.44 ref,,https://backpack.tf/stats/Unique/%27Decorated%20War%20Hero%27%20War%20Paint%0ACivilian%20Grade%20Keyless%20Case/Tradable/Craftable/111
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,'Decorated War Hero' War Paint Freelance Grade Keyless Case #112,,Unique,True,5.0,57.22,0.08738203425375743,5.0,5.0,ref,False,5.0,ref,5 ref,,https://backpack.tf/stats/Unique/%27Decorated%20War%20Hero%27%20War%20Paint%0AFreelance%20Grade%20Keyless%20Case/Tradable/Craftable/112
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,'Decorated War Hero' War Paint Mercenary Grade Keyless Case #113,,Unique,True,5.5,57.22,0.09612023767913318,4.0,7.0,ref,True,5.5,ref,4–7 ref,,https://backpack.tf/stats/Unique/%27Decorated%20War%20Hero%27%20War%20Paint%0AMercenary%20Grade%20Keyless%20Case/Tradable/Craftable/113
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,A Brush with Death,,Collector's,True,11444.0,57.22,200.0,200.0,200.0,keys,False,200.0,keys,200 keys,,https://backpack.tf/stats/Collector%27s/A%20Brush%20with%20Death/Tradable/Craftable
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,A Brush with Death,,Strange,True,1001.35,57.22,17.5,16.0,19.0,keys,True,17.5,keys,16–19 keys,,https://backpack.tf/stats/Strange/A%20Brush%20with%20Death/Tradable/Craftable
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,A Brush with Death,,Unique,True,5.275,57.22,0.0921880461377141,4.55,6.0,ref,True,5.275,ref,4.55–6 ref,,https://backpack.tf/stats/Unique/A%20Brush%20with%20Death/Tradable/Craftable
2026-08-09T04:19:52,https://backpack.tf/api/IGetPrices/v4,A Color Similar to Slate,,Unique,False,61.5115,57.22,1.075,0.95,1.2,keys,True,1.075,keys,0.95–1.2 keys,,https://backpack.tf/stats/Unique/A%20Color%20Similar%20to%20Slate/Tradable/Non-Craftable
